geneid,score,index_i
enhancers::chr17:56199400-56200000::NA::NA,0.60052294,8554
enhancers::chr17:56632200-56633400::NA::NA,0.57060903,8561
enhancers::chr17:56633800-56634600::NA::NA,0.57060903,8562
enhancers::chr17:56692200-56693000::NA::NA,0.5802293,8564
enhancers::chr17:56717000-56718000::NA::NA,0.613434,8565
enhancers::chr17:57042600-57043600::NA::NA,0.66201544,8571
enhancers::chr17:57046000-57047200::NA::NA,0.669193,8572
enhancers::chr17:57610200-57611800::NA::NA,0.5830501,8583
enhancers::chr17:57994400-57995000::NA::NA,0.631037,8595
enhancers::chr17:58289400-58290600::NA::NA,0.6999574,8597
enhancers::chr17:59356600-59358000::NA::NA,0.57128334,8624
enhancers::chr17:60110600-60111200::NA::NA,0.6130787,8627
enhancers::chr17:60128400-60131800::NA::NA,0.6243039,8628
enhancers::chr17:60241000-60242200::NA::NA,0.5865618,8631
enhancers::chr17:60255800-60257600::NA::NA,0.5926277,8632
enhancers::chr17:60557400-60558000::NA::NA,0.587932,8633
enhancers::chr17:60567800-60569000::NA::NA,0.587932,8634
enhancers::chr17:60597200-60597800::NA::NA,0.57739645,8635
enhancers::chr17:60618600-60622000::NA::NA,0.5798029,8636
enhancers::chr17:60664600-60666000::NA::NA,0.6010516,8638
enhancers::chr17:60765800-60766400::NA::NA,0.5581741,8643
enhancers::chr17:61491600-61492200::NA::NA,0.6367761,8661
enhancers::chr17:61834600-61835400::NA::NA,0.55897653,8668
enhancers::chr17:63607200-63608400::NA::NA,0.5813072,8697
enhancers::chr17:63719400-63720400::NA::NA,0.8211321,8699
enhancers::chr17:63914800-63915600::NA::NA,0.58395636,8701
enhancers::chr17:64599400-64601600::NA::NA,0.560207,8711
enhancers::chr17:64962400-64966000::NA::NA,0.9890077,8715
enhancers::chr17:657800-658600::NA::NA,0.9815176,8737
enhancers::chr17:69931000-69931800::NA::NA,0.63986826,8796
enhancers::chr17:70007200-70008200::NA::NA,0.57377607,8802
enhancers::chr17:73817400-73822600::NA::NA,0.6709526,8844
enhancers::chr17:73918600-73920000::NA::NA,0.63885313,8845
enhancers::chr17:78363000-78363800::NA::NA,0.8657725,8907
enhancers::chr17:79031600-79035200::NA::NA,0.9869314,8913
enhancers::chr17:79538400-79543800::NA::NA,0.60267264,8923
enhancers::chr17:79813000-79815200::NA::NA,0.99998415,8934
enhancers::chr17:79856000-79858800::NA::NA,0.98603094,8936
enhancers::chr17:80017800-80019400::NA::NA,0.5929259,8940
enhancers::chr17:80065000-80068600::NA::NA,0.5929259,8942
enhancers::chr17:80205600-80207000::NA::NA,0.9999273,8945
enhancers::chr17:80210400-80211600::NA::NA,0.93595856,8946
enhancers::chr17:80419800-80420800::NA::NA,0.911263,8948
enhancers::chr17:80449000-80450400::NA::NA,0.995871,8954
enhancers::chr17:80553800-80555200::NA::NA,0.9805993,8959
enhancers::chr18:12365000-12367800::NA::NA,0.6871873,9034
enhancers::chr18:21148400-21149400::NA::NA,0.9960795,9101
enhancers::chr18:24265400-24267400::NA::NA,0.7186393,9133
enhancers::chr18:34886800-34888000::NA::NA,0.7631485,9321
enhancers::chr18:47044600-47048200::NA::NA,0.9497588,9412
enhancers::chr18:7329000-7329600::NA::NA,0.82474935,9591
enhancers::chr19:10220000-10223000::NA::NA,0.5592836,9661
enhancers::chr19:10782600-10784000::NA::NA,0.5740409,9672
enhancers::chr19:10899200-10901000::NA::NA,0.55663073,9676
enhancers::chr19:11029200-11032400::NA::NA,0.706767,9685
enhancers::chr19:11134800-11136600::NA::NA,0.57376564,9690
enhancers::chr19:11215000-11215800::NA::NA,0.5844412,9693
enhancers::chr19:11218800-11219400::NA::NA,0.5844412,9695
enhancers::chr19:11610800-11611800::NA::NA,0.554351,9710
enhancers::chr19:13007000-13008800::NA::NA,0.7989933,9716
enhancers::chr19:14068800-14069400::NA::NA,0.9013157,9727
enhancers::chr19:15733400-15734200::NA::NA,0.73741144,9757
enhancers::chr19:17248600-17251200::NA::NA,0.5827746,9797
enhancers::chr19:19109800-19111000::NA::NA,0.5565711,9832
enhancers::chr19:19366800-19368200::NA::NA,0.56791526,9839
enhancers::chr19:34872000-34873800::NA::NA,0.779011,9940
enhancers::chr19:41231600-41232200::NA::NA,0.5609862,10034
enhancers::chr19:41244400-41248400::NA::NA,0.5566191,10036
enhancers::chr19:41930000-41932400::NA::NA,0.58133477,10046
enhancers::chr19:47501800-47502600::NA::NA,0.597344,10140
enhancers::chr19:4927000-4929800::NA::NA,0.9842046,10167
enhancers::chr1:1157400-1158600::NA::NA,0.99973875,10552
enhancers::chr1:115906000-115908600::NA::NA,0.9957891,10553
enhancers::chr1:1160600-1163200::NA::NA,0.99948704,10562
enhancers::chr1:120276000-120282000::NA::NA,0.99710053,10628
enhancers::chr1:144906800-144910600::NA::NA,0.9859497,10660
enhancers::chr1:150927800-150928400::NA::NA,0.77952427,10726
enhancers::chr1:166323600-166324400::NA::NA,0.63191956,10973
enhancers::chr1:169187000-169187800::NA::NA,0.6237247,11058
enhancers::chr1:169314600-169316000::NA::NA,0.5544888,11066
enhancers::chr1:169356200-169357000::NA::NA,0.5544888,11070
enhancers::chr1:170450400-170451200::NA::NA,0.7019414,11091
enhancers::chr1:170677000-170684000::NA::NA,0.84168476,11096
enhancers::chr1:171236000-171237400::NA::NA,0.5942836,11110
enhancers::chr1:171840600-171842000::NA::NA,0.6086646,11133
enhancers::chr1:171935200-171938800::NA::NA,0.62753606,11136
enhancers::chr1:172089600-172090800::NA::NA,0.5848496,11142
enhancers::chr1:172639800-172642200::NA::NA,0.6680778,11157
enhancers::chr1:172669600-172672800::NA::NA,0.59829456,11159
enhancers::chr1:172917000-172918400::NA::NA,0.7830118,11164
enhancers::chr1:173097000-173098400::NA::NA,0.9243369,11178
enhancers::chr1:1731000-1732000::NA::NA,0.97450405,11179
enhancers::chr1:17353800-17355600::NA::NA,0.68471855,11206
enhancers::chr1:173539600-173540200::NA::NA,0.9555594,11207
enhancers::chr1:174415000-174415600::NA::NA,0.5689333,11225
enhancers::chr1:175201200-175201800::NA::NA,0.59639,11237
enhancers::chr1:177827400-177828000::NA::NA,0.58902353,11253
enhancers::chr1:178210400-178211400::NA::NA,0.58211976,11261
enhancers::chr1:181752400-181754000::NA::NA,0.776808,11309
enhancers::chr1:182166200-182168000::NA::NA,0.6077998,11311
enhancers::chr1:182212000-182213000::NA::NA,0.6073729,11313
enhancers::chr1:182215600-182218800::NA::NA,0.6073729,11314
enhancers::chr1:182625800-182626400::NA::NA,0.5981785,11321
enhancers::chr1:183097000-183098600::NA::NA,0.6212967,11328
enhancers::chr1:183871000-183872200::NA::NA,0.57138383,11343
enhancers::chr1:183880200-183882200::NA::NA,0.57268673,11344
enhancers::chr1:184828800-184832400::NA::NA,0.55525094,11356
enhancers::chr1:184956800-184958000::NA::NA,0.5613246,11358
enhancers::chr1:185335200-185336600::NA::NA,0.5847746,11368
enhancers::chr1:185343800-185345800::NA::NA,0.5847746,11369
enhancers::chr1:185362600-185363600::NA::NA,0.57856387,11370
enhancers::chr1:185817800-185820400::NA::NA,0.60870445,11381
enhancers::chr1:186528600-186530600::NA::NA,0.5584683,11396
enhancers::chr1:186612600-186613600::NA::NA,0.5584036,11397
enhancers::chr1:186631800-186632800::NA::NA,0.55875266,11399
enhancers::chr1:186707400-186708400::NA::NA,0.5964941,11402
enhancers::chr1:186818400-186819200::NA::NA,0.57055986,11409
enhancers::chr1:198071600-198072400::NA::NA,0.8642672,11523
enhancers::chr1:198621400-198624400::NA::NA,0.55590343,11548
enhancers::chr1:2016400-2020400::NA::NA,0.6482315,11580
enhancers::chr1:202345600-202346200::NA::NA,0.57122314,11593
enhancers::chr1:202861600-202862200::NA::NA,0.62491256,11598
enhancers::chr1:203674600-203676000::NA::NA,0.55925345,11600
enhancers::chr1:203797000-203797600::NA::NA,0.5612322,11604
enhancers::chr1:203798200-203799400::NA::NA,0.5612322,11605
enhancers::chr1:203808000-203808600::NA::NA,0.576102,11606
enhancers::chr1:203827000-203828400::NA::NA,0.5762033,11607
enhancers::chr1:203875600-203877000::NA::NA,0.5783844,11608
enhancers::chr1:204391800-204392400::NA::NA,0.5678208,11611
enhancers::chr1:205141400-205144400::NA::NA,0.55668056,11618
enhancers::chr1:205419200-205423800::NA::NA,0.93629014,11620
enhancers::chr1:205767200-205768600::NA::NA,0.57362074,11623
enhancers::chr1:205827000-205827800::NA::NA,0.55719525,11625
enhancers::chr1:206618200-206619400::NA::NA,0.8185217,11633
enhancers::chr1:214065600-214066200::NA::NA,0.9953578,11737
enhancers::chr1:2275000-2276400::NA::NA,0.9810191,11905
enhancers::chr1:227945800-227948400::NA::NA,0.673445,11911
enhancers::chr1:232681800-232687400::NA::NA,0.62736344,11963
enhancers::chr1:236513000-236513600::NA::NA,0.5843377,12013
enhancers::chr1:237334800-237335400::NA::NA,0.81102055,12026
enhancers::chr1:241473000-241473800::NA::NA,0.8139313,12047
enhancers::chr1:249207800-249209000::NA::NA,0.9860508,12129
enhancers::chr1:35290800-35293200::NA::NA,0.7700549,12285
enhancers::chr1:38305400-38307200::NA::NA,0.5688945,12327
enhancers::chr1:38309400-38313400::NA::NA,0.5692065,12328
enhancers::chr1:38342400-38345000::NA::NA,0.57308275,12330
enhancers::chr1:38424400-38425800::NA::NA,0.5774684,12332
enhancers::chr1:39309000-39309600::NA::NA,0.57806975,12335
enhancers::chr1:39318400-39319000::NA::NA,0.57806975,12336
enhancers::chr1:39429600-39430200::NA::NA,0.61627686,12341
enhancers::chr1:39529200-39529800::NA::NA,0.6107336,12344
enhancers::chr1:39749600-39750600::NA::NA,0.6205632,12345
enhancers::chr1:39763000-39763600::NA::NA,0.96152276,12348
enhancers::chr1:39826800-39828000::NA::NA,0.5990659,12350
enhancers::chr1:39895600-39898000::NA::NA,0.58305347,12351
enhancers::chr1:39906200-39907400::NA::NA,0.5865741,12353
enhancers::chr1:40142400-40143200::NA::NA,0.57082516,12357
enhancers::chr1:40154400-40156200::NA::NA,0.57082516,12358
enhancers::chr1:40221600-40224000::NA::NA,0.6048231,12359
enhancers::chr1:40427000-40432000::NA::NA,0.5951898,12360
enhancers::chr1:40677800-40679800::NA::NA,0.6104568,12362
enhancers::chr1:40732000-40736400::NA::NA,0.6082358,12364
enhancers::chr1:40880000-40880800::NA::NA,0.62067145,12365
enhancers::chr1:40904000-40904600::NA::NA,0.6183005,12366
enhancers::chr1:41215000-41216000::NA::NA,0.5789491,12368
enhancers::chr1:41223400-41224800::NA::NA,0.5789491,12370
enhancers::chr1:41234000-41236600::NA::NA,0.75616,12371
