geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,label
gc19_pc.3utr::gencode::CYP1A1::ENSG00000140465.9,0.0,0.0,1.1111113333333331,0.5925922962963333,3.0,-0.7857144285714286,0.0436507539682857,7.0,0.8833335000000002,0.1854937469136111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569343055269847,0.4037059571496561,199.0,19.997331113875138,0.0
gc19_pc.3utr::gencode::ECE2::ENSG00000145194.13,5.906555555555555,16.335710027777782,1.1452992051282052,0.3482155423602199,39.0,-0.666667,0.0,1.0,1.1333334,0.3450141584046051,40.0,0.5369283333333333,0.0366333448429999,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5512222222222223,0.0190564444444444,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.089299344922436,0.3403345335355995,257.0,21.09503960674893,0.0
gc19_pc.3utr::gencode::FCRL1::ENSG00000163534.10,0.491,0.0112499999999999,0.8888890833333334,0.1481480538720833,12.0,-0.666667,0.0,1.0,0.871795076923077,0.1396010484330769,13.0,0.446824,0.0019565014579999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3285,0.0198004999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0902981981804021,0.0261266684299456,829.0,13.660664477461278,0.0
gc19_pc.3utr::gencode::LPIN2::ENSG00000101577.5,1.4,0.0,1.3333333333333333,0.4444442222223332,3.0,-0.777778,0.037036962963,3.0,1.0555556666666668,0.2851849925926667,6.0,0.150732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.105280929967431,0.3937746059189713,468.0,19.485607250257644,0.0
gc19_pc.3utr::gencode::MMP27::ENSG00000137675.4,0.0,0.0,1.128205153846154,0.2368232621083077,13.0,-0.7619048571428572,0.0912697460318095,7.0,1.00000005,0.2105262105263658,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321967106996825,0.0054360004094267,436.0,14.413165113535396,0.0
gc19_pc.3utr::gencode::PIP4K2A::ENSG00000150867.9,0.0,0.0,1.16666675,0.33333322222225,4.0,-0.666667,0.0,1.0,1.0666668,0.2999998666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760701467526009,0.3731826309676247,508.0,19.032478956971083,0.0
gc19_pc.3utr::gencode::VWCE::ENSG00000167992.8,0.0,0.0,0.9761905714285716,0.2447089259259523,7.0,-0.7333336,0.0222221777777999,5.0,0.8750001666666667,0.1571968939394241,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5939104744416148,1.1690746670668914,480.0,21.43281610676264,0.0
gc19_pc.5utr::gencode::CILP2::ENSG00000160161.5,0.0,0.0,1.469697090909091,1.1101010626262908,11.0,-0.6111113333333332,0.0092592962963333,3.0,1.2857144285714284,0.9890110036630329,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8689498740128496,0.8437361049420757,214.0,21.010211875250164,0.0
gc19_pc.5utr::gencode::IRX2::ENSG00000170561.8,0.0,0.0,1.0757576363636363,0.2506011563251948,22.0,0.0,0.0,0.0,1.0757576363636363,0.2506011563251948,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555819643313842,0.1512341708586098,954.0,17.74631749068631,0.0
gc19_pc.5utr::gencode::PHF20::ENSG00000025293.11,4.600750000000001,17.804919586956522,1.04166675,0.4583332619047855,8.0,-0.8333335,0.037036962963,4.0,0.9722223333333334,0.312289488215515,12.0,0.488768625,0.0306060157474619,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,3.0,2.0,0.0,1.5789473684210529,2.0350877192982453,0.4299000000000001,0.0059507827586206,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0197253052442248,0.2262527850409391,134.0,19.596621093472017,0.0
gc19_pc.5utr::gencode::PRUNE2::ENSG00000106772.13,3.81364705882353,13.902684477718358,0.8888890000000002,0.0555554444445,9.0,-0.777777888888889,0.0486110833333611,9.0,0.8333334444444446,0.0522875163399084,18.0,0.4363433823529412,0.0307406284736372,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3.0,0.0,0.0,1.3703703703703705,0.3190883190883191,0.3865405405405405,0.0050660885885885,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.802167373559129,1.1028963811048156,800.0,17.363167996470455,0.0
gc19_pc.5utr::gencode::RNF208::ENSG00000212864.2,0.0,0.0,1.0384616153846156,0.213675151709423,13.0,-0.8333335000000001,0.030302969697,12.0,0.94000012,0.13166659833336,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2697548585858467,1.1291350501824873,200.0,22.363076269278164,0.0
gc19_pc.promCore::gencode::ATP6V0E1::ENSG00000113732.4,0.0,0.0,0.9222223333333336,0.154232679894238,15.0,-1.0,0.0,4.0,0.9385965789473684,0.1210200432099239,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.983425191361482,0.4000421627207248,181.0,20.04680960933283,0.0
gc19_pc.promCore::gencode::CAV3::ENSG00000182533.6,0.0,0.0,0.952381,0.05290994709,7.0,-0.8000001333333333,0.0563491365079809,15.0,0.8484849545454547,0.0579604752285216,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740378416521277,0.0376176439436976,555.0,17.087193471039914,0.0
gc19_pc.promCore::gencode::GOLGA7B::ENSG00000269783.1,2.709,0.0,0.666667,0.0,1.0,-0.8645834375000001,0.0341434745370625,16.0,0.8529412941176472,0.0343136789215955,17.0,0.476155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258707258983819,0.0162481688790914,209.0,16.86260103791256,0.0
gc19_pc.promCore::gencode::KIAA0922::ENSG00000121210.11,3.8842666666666665,11.367513209523809,1.0,0.2222217777780001,2.0,-0.7777778333333334,0.0629629481481666,6.0,0.833333375,0.0873015079365535,8.0,0.487229,0.0218842209858571,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.25,0.2045454545454545,0.4393999999999999,0.0052635428571428,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.567975869096328,0.2329187309923325,238.0,17.19807088983756,0.0
gc19_pc.promCore::gencode::RNF224::ENSG00000233198.2,0.0,0.0,1.0384616153846156,0.213675151709423,13.0,-0.8333335000000001,0.030302969697,12.0,0.94000012,0.13166659833336,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726136992447627,0.4028551070345375,200.0,22.363076269278164,0.0
gc19_pc.promCore::gencode::RP11-849H4.2::ENSG00000254469.3,14.0985,273.8502045,1.0111111333333334,0.1605818671958381,14.0,-0.666667,0.0,2.0,0.9705882941176472,0.1535946221405955,16.0,0.714527,8.746353799999948e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.000288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7224932397312769,0.055301008097351,312.0,18.380389192355302,0.0
gc19_pc.promCore::gencode::SDHC::ENSG00000143252.10,0.0,0.0,0.970588411764706,0.2647057683823823,17.0,-0.666667,0.0,1.0,0.9537038888888892,0.2542664088598693,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690639093546595,0.258802294163139,229.0,17.772482115610938,0.0
lncrna.ncrna::mitranscriptome::G054152::G054152,0.0,0.0,1.5,0.5,2.0,-0.8205128461538462,0.0947292621083077,13.0,0.9111111333333334,0.1740739989418381,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880041745848135,0.0852269112987975,179.0,19.745290256158626,0.0
lncrna.ss::mitranscriptome::G006776::G006776,0.0,0.0,0.8571430000000001,0.068782931217,7.0,-0.8690477142857144,0.0520451013431428,14.0,0.8650794761904763,0.0544972637566619,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313967617330432,0.0042443571302716,895.0,17.379006001888587,0.0
mirna_mat::mirbase_mature::hsa-miR-3173-5p::MIMAT0019214,0.0,0.0,1.138889,0.2712961703704,6.0,-0.5833335,0.0092592962963333,4.0,0.9166668,0.2361110370370666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,18.90437589924272,0.0
smallrna.ncrna::rfam::tRNA::RF00005.166.3516,0.0,0.0,0.666667,0.0,1.0,-0.8166668000000001,0.0611110222222737,20.0,0.8095239523809523,0.0591268968254476,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304268596143661,0.0101995865073537,403.0,17.11981249180419,0.0
